date,name,place,price
2017-05-23,紫椰菜,云南/陕西,1.8
2017-05-24,紫椰菜,云南/陕西,1.8
2017-05-25,紫椰菜,云南/陕西,1.8
2017-05-26,紫椰菜,云南/陕西,1.8
2017-05-27,紫椰菜,云南/陕西,1.8
2017-05-28,紫椰菜,云南/陕西,1.8
2017-05-29,紫椰菜,云南/陕西,1.8
2017-05-30,紫椰菜,云南/陕西,1.9
2017-05-31,紫椰菜,云南/陕西,1.8
2017-06-01,紫椰菜,云南/陕西,1.8
2017-06-02,紫椰菜,云南/陕西,2.0
2017-06-03,紫椰菜,云南/陕西,2.1
2017-06-04,紫椰菜,云南/陕西,2.0
2017-06-05,紫椰菜,云南/陕西,2.0
2017-06-06,紫椰菜,云南/陕西,2.0
2017-06-07,紫椰菜,云南/陕西,2.0
2017-06-08,紫椰菜,云南/陕西,2.2
2017-06-09,紫椰菜,云南/浙江,2.2
2017-06-10,紫椰菜,云南/浙江,2.0
2017-06-11,紫椰菜,云南/浙江,1.8
2017-06-12,紫椰菜,云南/浙江,2.0
2017-06-13,紫椰菜,云南/浙江,2.0
2017-06-14,紫椰菜,云南/浙江,2.0
2017-06-15,紫椰菜,云南/浙江,2.0
2017-06-16,紫椰菜,云南/浙江,2.0
2017-06-17,紫椰菜,云南/浙江,1.8
2017-06-18,紫椰菜,云南/浙江,1.8
2017-06-19,紫椰菜,云南/浙江,1.8
2017-06-20,紫椰菜,云南/浙江,1.85
2017-06-21,紫椰菜,云南/浙江,1.8
2017-06-22,紫椰菜,云南/浙江,1.9
2017-06-23,紫椰菜,云南,1.8
2017-06-24,紫椰菜,云南,1.8
2017-06-25,紫椰菜,云南,1.8
2017-06-26,紫椰菜,云南,1.8
2017-06-27,紫椰菜,云南,1.8
2017-06-28,紫椰菜,云南,1.8
2017-06-29,紫椰菜,云南,1.8
2017-06-30,紫椰菜,云南,1.7
2017-07-01,紫椰菜,云南,1.7
2017-07-02,紫椰菜,云南,1.7
2017-07-03,紫椰菜,云南,1.7
2017-07-04,紫椰菜,云南,1.7
2017-07-05,紫椰菜,云南,1.7
2017-07-06,紫椰菜,云南,1.7
2017-07-07,紫椰菜,云南,1.8
2017-07-08,紫椰菜,云南,1.8
2017-07-09,紫椰菜,云南,1.7
2017-07-10,紫椰菜,云南,1.8
2017-07-11,紫椰菜,云南,1.8
2017-07-12,紫椰菜,云南,1.9
2017-07-13,紫椰菜,云南,2.0
2017-07-14,紫椰菜,云南,2.0
2017-07-15,紫椰菜,云南,2.0
2017-07-16,紫椰菜,云南,2.1
2017-07-17,紫椰菜,云南,2.0
2017-07-18,紫椰菜,云南,2.0
2017-07-19,紫椰菜,云南,2.0
2017-07-20,紫椰菜,云南,2.0
2017-07-21,紫椰菜,云南,2.2
2017-07-22,紫椰菜,云南,2.2
2017-07-23,紫椰菜,云南,2.1
2017-07-24,紫椰菜,云南,2.2
2017-07-25,紫椰菜,云南,2.3
2017-07-26,紫椰菜,云南,2.2
2017-07-27,紫椰菜,云南,2.2
2017-07-28,紫椰菜,云南,2.3
2017-07-29,紫椰菜,云南,2.3
2017-07-30,紫椰菜,云南,2.2
2017-07-31,紫椰菜,云南,2.2
2017-08-01,紫椰菜,云南,2.3
2017-08-02,紫椰菜,云南,2.4
2017-08-03,紫椰菜,云南,2.3
2017-08-04,紫椰菜,云南/兰州,2.3
2017-08-05,紫椰菜,云南/兰州,2.3
2017-08-06,紫椰菜,云南/兰州,2.3
2017-08-07,紫椰菜,云南/兰州,2.3
2017-08-08,紫椰菜,云南/兰州,2.3
2017-08-09,紫椰菜,云南/兰州,2.2
2017-08-10,紫椰菜,云南/兰州,2.2
2017-08-11,紫椰菜,云南,2.2
2017-08-12,紫椰菜,云南,2.2
2017-08-13,紫椰菜,云南,2.2
2017-08-14,紫椰菜,云南,2.2
2017-08-15,紫椰菜,云南,2.2
2017-08-16,紫椰菜,云南,2.2
2017-08-17,紫椰菜,云南,2.2
2017-08-18,紫椰菜,云南/山东,2.2
2017-08-19,紫椰菜,云南/山东,2.2
2017-08-20,紫椰菜,云南/山东,2.2
2017-08-21,紫椰菜,云南/山东,2.2
2017-08-22,紫椰菜,云南/山东,2.2
2017-08-23,紫椰菜,云南/山东,2.2
2017-08-24,紫椰菜,云南/山东,2.2
2017-08-25,紫椰菜,云南/山东,2.2
2017-08-26,紫椰菜,云南/山东,2.2
2017-08-27,紫椰菜,云南/山东,2.3
2017-08-28,紫椰菜,云南/山东,2.3
2017-08-29,紫椰菜,云南/山东,2.3
2017-08-30,紫椰菜,云南/山东,2.3
2017-08-31,紫椰菜,云南/山东,2.3
2017-09-01,紫椰菜,云南/山东,2.3
2017-09-02,紫椰菜,云南/山东,2.3
2017-09-03,紫椰菜,云南/山东,2.3
2017-09-04,紫椰菜,云南/山东,2.3
2017-09-05,紫椰菜,云南/山东,2.3
2017-09-06,紫椰菜,云南/山东,2.3
2017-09-07,紫椰菜,云南/山东,2.3
2017-09-08,紫椰菜,云南/山东,2.3
2017-09-09,紫椰菜,云南/山东,2.3
2017-09-10,紫椰菜,云南/山东,2.3
2017-09-11,紫椰菜,云南/山东,2.3
2017-09-12,紫椰菜,云南/山东,2.3
2017-09-13,紫椰菜,云南/山东,2.3
2017-09-14,紫椰菜,云南/山东,2.3
2017-09-15,紫椰菜,云南/山东,2.3
2017-09-16,紫椰菜,云南/山东,2.3
2017-09-17,紫椰菜,云南/山东,2.4
2017-09-18,紫椰菜,云南/山东,2.4
2017-09-19,紫椰菜,云南/山东,2.4
2017-09-20,紫椰菜,云南/山东,2.4
2017-09-21,紫椰菜,云南/山东,2.4
2017-09-22,紫椰菜,云南/山东,2.4
2017-09-23,紫椰菜,云南/山东,2.3
2017-09-24,紫椰菜,云南/山东,2.3
